INDEX,YEAR,MN,HR,DT,SLP,MSLP,DBT,WBT,DPT,RH,VP,DD,FFF,AW,VV,Cl,A,Cm,A,Ch,A,Dl,Dm,Dh,TC,h,c,a,Ht,RF,EVP,DW,P,H,WAT,
43285,2010,01,12,01,1008.0,1011.6,25.4,24.2,23.7,090,29.3,00,000,00,97,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,0000,   ,  , , ,   ,
43285,2010,01,12,02,1009.7,1013.3,25.6,22.6,21.1,076,25.0,00,000,00,97,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,0000,   ,  , , ,   ,
43285,2010,01,12,03,1011.2,1014.9,24.0,21.6,20.3,080,23.8,00,000,01,97,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,0000,   ,  , , ,   ,
43285,2010,01,12,04,1010.5,1014.2,23.2,21.0,19.8,081,23.1,00,000,01,97,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,0000,   ,  , , ,   ,
43285,2010,01,12,05,1008.0,1011.7,22.8,21.0,20.0,084,23.4,00,000,00,97,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,0000,   ,  , , ,   ,
43285,2010,01,12,06,1007.6,1011.2,24.6,22.4,21.3,082,25.3,00,000,00,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,0000,   ,  , , ,   ,
43285,2010,01,12,07,1008.1,1011.7,24.2,20.0,17.5,066,20.0,09,004,01,96,5,1,3,1,0,0,9,9,0,2,5,6,561,6,1,20,0000,   ,  , , ,   ,
43285,2010,01,12,08,1009.0,1012.7,23.6,20.8,19.2,077,22.2,00,000,01,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,0000,   ,  , , ,   ,
43285,2010,01,12,09,1007.8,1011.4,24.2,22.8,22.1,088,26.6,00,000,00,96,4,2,3,4,1,1,9,9,9,7,5,6,561,6,1,20,0000,   ,  , , ,   ,
43285,2010,01,12,10,1008.6,1012.2,25.2,24.0,23.4,090,28.8,00,000,00,96,4,2,3,4,0,0,9,9,0,6,5,6,561,6,1,20,0000,   ,  , , ,   ,
43285,2010,01,12,11,1010.8,1014.5,25.4,24.6,24.2,093,30.2,00,000,01,96,4,3,3,3,2,2,9,9,9,8,5,6,562,6,2,20,0052,   ,  , , ,   ,
43285,2010,01,12,12,1011.7,1015.4,25.8,25.0,24.6,093,30.9,00,000,00,96,4,3,3,1,1,2,9,9,9,6,5,6,562,6,2,20,0000,   ,  , , ,   ,
43285,2010,01,12,13,1012.3,1016.0,24.6,23.8,23.4,093,28.8,00,000,00,96,4,2,3,2,1,1,9,9,9,5,5,6,561,6,1,20,0000,   ,  , , ,   ,
43285,2010,01,12,14,1011.7,1015.4,26.0,24.4,23.7,087,29.3,00,000,01,96,5,1,3,3,0,0,9,9,0,4,5,6,561,6,1,20,0000,   ,  , , ,   ,
43285,2010,01,12,15,1012.3,1016.0,27.6,25.6,24.7,085,31.1,00,000,00,96,5,1,3,3,1,1,9,9,9,5,5,6,561,6,1,20,0000,   ,  , , ,   ,
43285,2010,01,12,16,1013.9,1017.6,25.2,21.0,18.6,067,21.4,00,000,01,97,5,1,3,1,0,0,9,9,0,2,5,6,561,6,1,20,0000,   ,  , , ,   ,
43285,2010,01,12,17,1014.0,1017.7,24.2,21.0,19.2,074,22.2,00,000,00,97,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,0000,   ,  , , ,   ,
43285,2010,01,12,18,1013.3,1017.0,24.8,22.4,21.2,080,25.2,00,000,01,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,0000,   ,  , , ,   ,
43285,2010,01,12,19,1011.9,1015.6,23.8,22.0,21.1,085,25.0,00,000,01,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,0000,   ,  , , ,   ,
43285,2010,01,12,20,1011.8,1015.5,24.0,21.8,20.6,081,24.3,00,000,01,97,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,0000,   ,  , , ,   ,
43285,2010,01,12,21,1011.8,1015.5,24.2,22.8,22.1,088,26.6,00,000,01,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,0000,   ,  , , ,   ,
43285,2010,01,12,22,1011.4,1015.1,22.8,20.4,19.0,079,22.0,00,000,00,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,0000,   ,  , , ,   ,
43285,2010,01,12,23,1011.1,1014.8,22.2,19.6,18.0,077,20.6,00,000,00,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,0000,   ,  , , ,   ,
43285,2010,01,12,24,1009.8,1013.5,22.4,20.0,18.6,079,21.4,00,000,00,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,0000,   ,  , , ,   ,
43285,2010,01,12,25,1010.7,1014.4,22.8,21.0,20.0,084,23.4,00,000,00,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,0000,   ,  , , ,   ,
43285,2010,01,12,26,1011.5,1015.2,22.8,21.6,21.0,089,24.9,00,000,00,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,0000,   ,  , , ,   ,
43285,2010,01,12,27,1011.0,1014.7,23.6,22.0,21.2,086,25.2,00,000,01,97,5,1,0,0,0,0,9,0,0,1,5,6,561,6,1,20,0000,   ,  , , ,   ,
43285,2010,01,12,28,1011.1,1014.8,24.4,22.4,21.4,083,25.5,00,000,00,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,0000,   ,  , , ,   ,
43285,2010,01,12,29,1010.9,1014.6,25.6,23.2,22.0,081,26.4,00,000,01,96,5,1,0,0,0,0,9,0,0,1,5,6,561,6,1,25,0000,   ,  , , ,   ,
43285,2010,01,12,30,1011.0,1014.7,23.8,22.0,21.1,085,25.0,00,000,01,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,0000,   ,  , , ,   ,
43285,2010,01,12,31,1010.8,1014.5,24.6,22.8,21.9,085,26.3,00,000,00,96,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75,0000,   ,  , , ,   ,
43285,2010,01,36,01,1005.1,1008.7,31.0,25.4,22.9,062,27.9,23,010,  ,97,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,0000,   ,  , , ,   ,
43285,2010,01,36,02,1007.0,1010.6,31.4,26.2,23.9,065,29.7,23,008,  ,97,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,0000,   ,  , , ,   ,
43285,2010,01,36,03,1007.6,1011.1,33.4,23.8,18.7,042,21.6,00,000,  ,97,2,2,0,0,0,0,9,0,0,2,5,8,582,8,2,25,0000,   ,  , , ,   ,
43285,2010,01,36,04,1006.4,1010.0,31.4,22.6,17.7,044,20.2,27,006,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,0000,   ,  , , ,   ,
43285,2010,01,36,05,1004.8,1008.4,31.4,26.0,23.6,063,29.1,25,004,  ,97,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,0000,   ,  , , ,   ,
43285,2010,01,36,06,1004.6,1008.2,31.0,24.8,21.9,058,26.3,18,006,  ,97,5,1,0,0,0,0,9,0,0,1,5,6,561,6,1,20,0000,   ,  , , ,   ,
43285,2010,01,36,07,1005.7,1009.2,32.2,22.6,17.2,041,19.6,09,006,  ,97,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,0000,   ,  , , ,   ,
43285,2010,01,36,08,1006.0,1009.6,31.8,25.0,21.8,055,26.1,27,010,  ,97,1,1,0,0,0,0,9,0,0,1,5,8,581,8,1,25,0000,   ,  , , ,   ,
43285,2010,01,36,09,1005.5,1009.0,32.2,25.6,22.6,057,27.4,18,006,  ,97,8,2,0,0,0,0,9,0,0,2,5,6,562,6,2,20,0000,   ,  , , ,   ,
